0.00271,-0.01914258
0.006538,-0.0215354
0.005874,-0.0215354
0.005783999,-0.03589234
0.005848,-0.03589234
0.00579,-0.03349952
0.005777,-0.03349952
0.005779,-0.02392823
0.005774,-0.01914258
0.005801,-0.01914258
0.005801,-0.0107677
0.005773,-0.002392823
0.005798,-0.002392823
0.005806,0.001196411
0.005785,-0.009571291
0.005806,-0.009571291
0.005766,-0.0107677
0.005809,-0.01316052
0.005774,-0.01316052
0.005834,-0.03948157
0.005816999,-0.03948157
0.00582,-0.02392823
0.005806,-0.02033899
0.005762,-0.02033899
0.005795,-0.01914258
0.06690199,-0.0107677
0.023383,-0.009571291
0.005871,-0.02033899
0.005772,-0.02033899
0.005788,-0.0215354
0.005744,-0.03349952
0.005783,-0.03349952
0.00574,-0.04187439
0.00579,-0.04187439
0.005797,-0.04067799
0.005732,-0.03110669
0.005783,-0.03110669
0.005781,-0.01196411
0.005806,-0.005982057
0.005839,-0.005982057
0.005792,-0.00837488
0.005785,-0.007178468
0.005858,-0.007178468
0.005759,-0.01196411
0.005794,-0.01196411
0.005761,-0.01196411
0.005809,-0.01435694
0.005818,-0.01435694
0.005777,-0.01674976
0.008511001,-0.01196411
0.006368,-0.007178468
0.005838,-0.007178468
0.005848,-0.007178468
0.005853,-0.009571291
0.005875,-0.009571291
0.005783,-0.02632105
0.005822,-0.03828516
0.005735001,-0.03828516
0.00575,-0.03110669
0.005808,-0.03469593
0.005761,-0.03469593
0.005826,-0.03349952
0.005783999,-0.02273181
0.005773,-0.02273181
0.005837,-0.004785645
0.005775,-0.004785645
0.005778,0.001196411
0.005835,0.002392823
0.005779,0.002392823
0.005852,-0.00837488
0.005816,-0.009571291
0.005816,-0.009571291
0.005861001,-0.02273181
0.00585,-0.03589234
0.005804,-0.03589234
0.005815,-0.02273181
0.005877,-0.03708875
0.005802,-0.03708875
0.005813,-0.02512464
0.005815,-0.02512464
0.005777,-0.0215354
0.005781,-0.01914258
0.005793,-0.01914258
0.005815,-0.03230311
0.00592,-0.02991028
0.005767,-0.02991028
0.005808,-0.02751746
0.005777,-0.01914258
0.005774,-0.01914258
0.005791,-0.007178468
0.005809,-0.001196411
0.005765,-0.001196411
0.005809999,-0.002392823
0.005757,-0.005982057
0.005811,-0.005982057
0.005797,-0.01196411
0.008549,-0.02273181
0.006449,-0.02273181
0.005779,-0.03110669
0.005778,-0.03349952
0.005796,-0.03349952
0.005785,-0.02751746
0.005773,-0.02392823
0.005779,-0.02392823
0.005783999,-0.01316052
0.005751,-0.0107677
0.005794,-0.0107677
0.005788,-0.00837488
0.005795,-0.02392823
0.0058,-0.02392823
0.005794,-0.01555335
0.005796,-0.01555335
0.005754,-0.02392823
0.00575,-0.02273181
0.005823,-0.02273181
0.005779,-0.00837488
0.005795,-0.01196411
0.005786,-0.01196411
0.005786,-0.003589234
0.005796,-0.009571291
0.005803,-0.009571291
0.005788,-0.01555335
0.005799,-0.01555335
0.005818,-0.02751746
0.005828,-0.01794617
0.005796,-0.01794617
0.005803,-0.01914258
0.005747,-0.01674976
0.00578,-0.01674976
0.005796,-0.01316052
0.005815,-0.01435694
0.005781,-0.01435694
0.005768,-0.01674976
0.005767,-0.01196411
0.005826,-0.01196411
0.005807,-0.01914258
0.005779,-0.01914258
0.005791,-0.02033899
0.005831,-0.0215354
0.005781,-0.0215354
0.005759,-0.009571291
0.005771,-0.01555335
0.005787,-0.01555335
0.005789,-0.0107677
0.005771,-0.01914258
0.008507,-0.01674976
0.006445,-0.01674976
0.005816,-0.02392823
0.005775,-0.02392823
0.005796,-0.02392823
0.005816,-0.02273181
0.005868,-0.0215354
0.005804,-0.0215354
0.005729,-0.01196411
0.005792,-0.01196411
0.005832,-0.01435694
0.005801,-0.005982057
0.005773,-0.005982057
0.005747,0.002392823
0.005791,-0.009571291
0.00579,-0.009571291
0.005849,-0.02273181
0.005756001,-0.02632105
0.005794,-0.02632105
0.005798,-0.03589234
0.005818,-0.02512464
0.00586,-0.02512464
0.005847,-0.0215354
0.00578,-0.0215354
0.005773,-0.02632105
0.005781,-0.01316052
0.005782,-0.01316052
0.005806,-0.00837488
0.005763,-0.01316052
0.005821,-0.01316052
0.005822,-0.0107677
0.005803,-0.01435694
0.005764,-0.01435694
0.005823,-0.01196411
0.005786,-0.009571291
0.005763,-0.009571291
0.005816,-0.005982057
0.005747,-0.005982057
0.005788,-0.01555335
0.0058,-0.01316052
0.005789,-0.01316052
0.005827,-0.01555335
0.005763,-0.0215354
0.005772,-0.0215354
0.005816999,-0.03349952
0.005801,-0.02991028
0.005799,-0.02991028
0.005748,-0.02273181
0.005753,-0.00837488
0.039193,-0.01674976
0.006378,-0.01914258
0.005807,-0.01914258
0.0058,-0.02751746
0.005763,-0.02751746
0.005845,-0.0215354
0.005786,-0.02273181
0.005774,-0.02273181
0.005766,-0.00837488
0.005773,-0.01435694
0.005811,-0.01435694
0.005769,-0.009571291
0.005786,-0.01196411
0.005794,-0.01196411
0.005707,-0.02991028
0.005774,-0.03110669
0.005754,-0.03110669
0.005788,-0.02512464
0.005875,-0.02512464
0.005793,-0.03349952
0.005813,-0.02033899
0.005783,-0.02033899
0.005771,-0.00837488
0.005794,-0.003589234
0.005783,-0.003589234
0.005796,0.002392823
0.005762,0.009571291
0.005753,0.009571291
0.005789,-0.004785645
0.005809,-0.01914258
0.005767,-0.01914258
0.005738,-0.03230311
0.005783999,-0.03230311
0.005757,-0.02871387
0.005799,-0.01196411
0.005762,-0.01196411
0.023154,-0.01196411
0.005838,-0.007178468
0.005767,-0.007178468
0.005792,-0.01914258
0.005786,-0.01914258
0.005799,-0.01914258
0.005776,-0.01196411
0.005841,-0.01196411
0.005768,-0.02033899
0.005788,-0.01196411
0.005771,-0.01196411
0.005823,-0.01555335
0.008641,-0.007178468
0.006446,-0.007178468
0.00582,-0.007178468
0.00577,-0.01196411
0.005808,-0.01674976
0.005812,-0.01674976
0.005756001,-0.03110669
0.005781,-0.02751746
0.005785,-0.02751746
0.005797,-0.02512464
0.005797,-0.02512464
0.005809999,-0.01794617
0.005804,-0.01914258
0.005773,-0.01914258
0.005867,-0.01196411
0.005882,-0.004785645
0.00582,-0.004785645
0.005818,-0.004785645
0.005786,-0.01196411
0.005776,-0.01196411
0.005768,-0.01196411
0.005766,-0.0215354
0.00577,-0.0215354
0.005798,-0.03230311
0.005818,-0.03230311
0.005837,-0.02273181
0.005796,-0.02273181
0.005756001,-0.02273181
0.005797,-0.007178468
0.005818,-0.00837488
0.005796,-0.00837488
0.00579,-0.0107677
0.00583,-0.02512464
0.005815,-0.02512464
0.005858,-0.03110669
0.005812,-0.0215354
0.005811,-0.0215354
0.005827,-0.02033899
0.00586,-0.02033899
0.005809,-0.01674976
0.005816999,-0.00837488
0.005774,-0.00837488
0.005789,-0.00837488
0.005741,-0.0107677
0.005772,-0.0107677
0.005801,-0.004785645
0.005892,-0.02033899
0.005782,-0.02033899
0.005774,-0.02632105
0.008539,-0.03589234
0.006429,-0.02991028
0.005808,-0.02991028
0.005793,-0.02273181
0.005789,-0.02392823
0.005868,-0.02392823
0.005781,-0.007178468
0.005762,-0.007178468
0.005748,-0.004785645
0.005757,-0.002392823
0.005782,-0.002392823
0.005838,-0.0107677
0.005794,-0.0215354
0.005782,-0.0215354
0.005781,-0.02991028
0.005752,-0.02512464
0.005783999,-0.02512464
0.005799,-0.01914258
0.005751,-0.01914258
0.005835,-0.01316052
0.005765,-0.0107677
0.00576,-0.0107677
0.005771,-0.002392823
0.005809999,-0.007178468
0.005787,-0.007178468
0.005806,-0.01674976
0.005763,-0.02751746
0.005794,-0.02751746
0.005745,-0.02871387
0.005761,-0.03589234
0.005825,-0.03589234
0.005805,-0.0215354
0.005764,-0.0215354
0.005844,-0.01674976
0.005799,-0.01435694
0.005751,-0.01435694
0.005814,-0.004785645
0.005787,-0.00837488
0.005763,-0.00837488
0.005764,-0.01674976
0.005813,-0.0215354
0.005843,-0.0215354
0.005827,-0.02273181
0.005813,-0.03349952
0.005787,-0.03349952
0.00576,-0.0215354
0.005793,-0.0215354
0.005785,-0.005982057
0.00854,-0.01555335
0.006444,-0.01794617
0.005848,-0.01794617
0.005824,-0.01555335
0.005739,-0.02632105
0.005765,-0.02632105
0.005751,-0.01555335
0.005803,-0.0107677
0.005836,-0.0107677
0.005772,-0.0107677
0.005802,-0.01316052
0.005816999,-0.01316052
0.005777,-0.004785645
0.00578,-0.002392823
0.005783,-0.002392823
0.005793,-0.007178468
0.00591,-0.007178468
0.005794,-0.02033899
0.005773,-0.02512464
0.005798,-0.02512464
0.005829,-0.02392823
0.00579,-0.02512464
0.005809999,-0.02512464
0.005819,-0.02033899
0.005778,-0.007178468
0.005802,-0.007178468
0.005754,-0.009571291
0.00579,-0.004785645
0.00578,-0.004785645
0.005764,-0.0107677
0.005779,-0.0107677
0.005829,-0.01794617
0.005787,-0.01555335
0.005833,-0.01555335
0.005723,-0.01316052
0.005788,-0.01196411
0.005754,-0.01196411
0.005779,-0.01435694
0.005808,-0.007178468
0.005808,-0.007178468
0.005797,-0.01196411
0.00577,-0.007178468
0.005815,-0.007178468
0.005783999,-0.01914258
0.005742,-0.01914258
0.005797,-0.01555335
0.005757,-0.02751746
0.005787,-0.02751746
0.005799,-0.01555335
0.036295,-0.007178468
0.00637,0.0
0.005743,0.0
0.005706,-0.002392823
0.005799,-0.002392823
0.00582,-0.002392823
0.005827,-0.007178468
